Sample,; R (610nm); S (680nm); T (730nm); U (760nm); V (810nm); W (860nm); G (560nm); H (585nm); I (645nm); J (705nm); K (900nm); L (940nm); A (410nm); B (435nm); C (460nm); D (485nm); E (510nm); F (535nm); Cal. R (610nm); Cal. S (680nm); Cal. T (730nm); Cal. U (760nm); Cal. V (810nm); Cal. W (860nm); Cal. G (560nm); Cal. H (585nm); Cal. I (645nm); Cal. J (705nm); Cal. K (900nm); Cal. L (940nm); Cal. A (410nm); Cal. B (435nm); Cal. C (460nm); Cal. D (485nm); Cal. E (510nm); Cal. F (535nm); Int Time; Gain; Temp AS72651; Temp AS72652; Temp AS72653; Timestamp
11; 10; 38; 80; 17; 7; 13; 11; 11; 35; 46; 15; 5; 2; 4; 9; 5; 9; 10; 14.6; 40.5; 91.6; 16.9; 7.3; 15.7; 5.5; 5.1; 13.9; 18.5; 8.8; 4.6; 1.9; 3.9; 8.1; 4.7; 7.2; 7.0; 59; 1; 29; 30; 30; 20210529191137
12; 10; 38; 82; 17; 7; 14; 10; 11; 36; 47; 15; 5; 2; 4; 9; 6; 9; 11; 14.6; 40.5; 92.8; 16.9; 7.3; 16.9; 5.0; 5.1; 14.3; 18.5; 8.8; 4.6; 1.9; 3.9; 8.1; 4.7; 7.2; 7.0; 59; 1; 29; 30; 29; 20210529191138
13; 10; 38; 80; 17; 7; 14; 10; 11; 38; 45; 15; 5; 2; 4; 9; 6; 9; 10; 14.6; 41.6; 91.6; 16.9; 7.3; 16.9; 5.0; 5.1; 15.5; 18.1; 8.8; 4.6; 1.9; 3.9; 8.1; 5.6; 7.2; 7.0; 59; 1; 29; 30; 29; 20210529191138
14; 10; 37; 79; 16; 7; 13; 10; 11; 36; 44; 15; 5; 2; 4; 9; 6; 9; 10; 14.6; 40.5; 89.3; 16.9; 7.3; 15.7; 5.0; 4.7; 15.1; 17.7; 8.8; 4.6; 1.9; 3.9; 8.1; 5.6; 7.2; 7.0; 59; 1; 29; 30; 29; 20210529191139
15; 9; 38; 77; 17; 7; 13; 10; 10; 36; 44; 15; 5; 2; 4; 9; 6; 9; 10; 13.1; 40.5; 88.2; 16.9; 7.3; 15.7; 5.0; 4.7; 14.3; 17.7; 8.8; 4.6; 1.9; 3.9; 8.1; 5.6; 7.2; 7.0; 59; 1; 29; 30; 30; 20210529191139
16; 10; 38; 81; 16; 7; 13; 10; 10; 36; 44; 15; 5; 2; 4; 9; 5; 9; 11; 14.6; 40.5; 90.5; 16.9; 7.3; 15.7; 5.0; 4.7; 14.3; 17.7; 8.8; 4.6; 1.9; 2.9; 8.1; 5.6; 7.2; 7.0; 59; 1; 29; 30; 29; 20210529191139
17; 10; 37; 81; 16; 7; 13; 10; 10; 37; 44; 15; 5; 2; 4; 9; 5; 9; 11; 14.6; 39.4; 92.8; 15.9; 7.3; 15.7; 5.0; 4.7; 14.7; 17.7; 8.8; 4.6; 1.9; 3.9; 8.1; 4.7; 7.2; 7.7; 59; 1; 29; 30; 29; 20210529191140
18; 10; 37; 81; 16; 7; 13; 10; 10; 37; 44; 15; 5; 2; 4; 9; 5; 9; 11; 14.6; 39.4; 92.8; 15.9; 7.3; 15.7; 5.0; 4.7; 14.7; 17.7; 8.8; 4.6; 1.9; 3.9; 8.1; 4.7; 7.2; 7.7; 59; 1; 29; 30; 30; 20210529191140
19; 10; 37; 81; 16; 7; 13; 10; 10; 36; 44; 15; 5; 2; 4; 9; 5; 9; 11; 14.6; 39.4; 92.8; 15.9; 7.3; 15.7; 5.0; 4.7; 14.3; 17.7; 8.8; 4.6; 1.9; 3.9; 8.1; 4.7; 7.2; 7.7; 59; 1; 29; 31; 30; 20210529191141
20; 10; 38; 82; 17; 6; 13; 10; 10; 35; 44; 14; 5; 2; 3; 9; 5; 8; 10; 14.6; 40.5; 90.5; 16.9; 6.2; 15.7; 4.5; 4.7; 13.9; 17.7; 8.2; 4.6; 1.9; 2.9; 8.1; 5.6; 6.4; 7.7; 59; 1; 29; 30; 29; 20210529191141
21; 10; 37; 80; 17; 7; 14; 10; 10; 35; 46; 15; 5; 2; 4; 9; 5; 9; 10; 14.6; 41.6; 89.3; 16.9; 7.3; 16.9; 5.0; 5.1; 13.9; 18.5; 8.8; 4.6; 1.9; 3.9; 8.1; 4.7; 7.2; 7.0; 59; 1; 29; 30; 29; 20210529191142
22; 10; 38; 84; 17; 7; 13; 10; 10; 36; 44; 15; 5; 2; 3; 9; 5; 9; 10; 14.6; 40.5; 96.2; 16.9; 7.3; 15.7; 5.0; 4.7; 14.3; 17.7; 8.8; 4.6; 1.9; 2.9; 8.1; 4.7; 7.2; 7.0; 59; 1; 29; 30; 29; 20210529191142
23; 10; 37; 85; 17; 7; 13; 10; 10; 36; 44; 14; 5; 2; 3; 9; 5; 9; 10; 14.6; 39.4; 97.3; 16.9; 7.3; 15.7; 5.0; 4.7; 14.3; 17.7; 8.2; 4.6; 1.9; 2.9; 8.1; 4.7; 7.2; 7.0; 59; 1; 29; 30; 29; 20210529191143
24; 10; 37; 85; 17; 7; 13; 10; 10; 36; 44; 15; 5; 2; 3; 9; 5; 9; 10; 14.6; 39.4; 97.3; 16.9; 7.3; 15.7; 5.0; 4.7; 14.3; 17.7; 8.8; 4.6; 1.9; 2.9; 8.1; 4.7; 7.2; 7.0; 59; 1; 29; 30; 29; 20210529191143
25; 10; 38; 78; 17; 7; 13; 10; 10; 35; 44; 15; 5; 2; 4; 9; 5; 9; 10; 14.6; 39.4; 96.2; 16.9; 7.3; 15.7; 5.0; 4.7; 14.3; 17.7; 8.8; 4.6; 1.9; 2.9; 8.1; 4.7; 7.2; 7.0; 59; 1; 29; 30; 29; 20210529191144
26; 10; 38; 83; 17; 7; 13; 9; 10; 34; 43; 15; 5; 2; 3; 9; 5; 9; 10; 14.6; 40.5; 91.6; 16.9; 7.3; 15.7; 5.0; 4.7; 13.5; 18.1; 8.8; 4.6; 1.9; 3.9; 8.1; 4.7; 7.2; 7.0; 59; 1; 29; 30; 29; 20210529191144
27; 10; 39; 81; 17; 7; 14; 11; 11; 36; 48; 15; 5; 2; 4; 9; 6; 9; 10; 14.6; 41.6; 91.6; 16.9; 7.3; 15.7; 5.0; 4.7; 14.3; 17.3; 8.8; 4.6; 1.9; 2.9; 8.1; 4.7; 7.2; 7.0; 59; 1; 29; 30; 29; 20210529191145
28; 10; 41; 80; 17; 7; 14; 12; 11; 39; 48; 15; 5; 2; 4; 9; 6; 9; 10; 14.6; 43.7; 91.6; 16.9; 7.3; 16.9; 5.5; 5.1; 15.5; 19.3; 8.8; 4.6; 1.9; 3.9; 8.1; 5.6; 7.2; 7.0; 59; 1; 29; 30; 29; 20210529191145
29; 10; 41; 82; 17; 7; 14; 12; 11; 39; 48; 15; 5; 2; 4; 9; 6; 9; 10; 14.6; 43.7; 93.9; 16.9; 7.3; 16.9; 6.0; 5.1; 15.5; 19.3; 8.8; 4.6; 1.9; 3.9; 8.1; 5.6; 7.2; 7.0; 59; 1; 29; 30; 29; 20210529191146
30; 10; 38; 78; 17; 7; 13; 10; 10; 35; 44; 15; 5; 2; 4; 9; 6; 9; 11; 14.6; 40.5; 87.0; 15.9; 7.3; 16.9; 5.0; 4.7; 13.9; 18.5; 8.8; 4.6; 1.9; 2.9; 8.1; 5.6; 7.2; 7.7; 59; 1; 29; 30; 29; 20210529191146
31; 10; 39; 77; 17; 7; 13; 10; 10; 35; 45; 15; 5; 2; 3; 9; 5; 9; 10; 14.6; 41.6; 89.3; 16.9; 7.3; 15.7; 5.0; 4.7; 13.9; 17.7; 8.8; 4.6; 1.9; 3.9; 8.1; 5.6; 7.2; 7.7; 59; 1; 29; 31; 29; 20210529191147
32; 10; 39; 82; 17; 7; 13; 10; 11; 39; 45; 15; 5; 2; 4; 9; 6; 9; 11; 14.6; 41.6; 93.9; 16.9; 7.3; 15.7; 5.0; 5.1; 14.7; 18.1; 8.8; 4.6; 1.9; 3.9; 8.1; 5.6; 7.2; 7.7; 59; 1; 29; 30; 29; 20210529191147
33; 10; 39; 82; 17; 7; 13; 10; 11; 39; 45; 15; 5; 2; 4; 9; 6; 9; 11; 14.6; 41.6; 93.9; 16.9; 7.3; 15.7; 5.0; 5.1; 15.5; 18.1; 8.8; 4.6; 1.9; 3.9; 8.1; 5.6; 7.2; 7.7; 59; 1; 29; 30; 30; 20210529191148
34; 10; 39; 82; 17; 7; 13; 10; 11; 39; 45; 15; 5; 2; 4; 9; 6; 9; 11; 14.6; 41.6; 93.9; 16.9; 7.3; 15.7; 5.0; 5.1; 15.5; 18.1; 8.8; 4.6; 1.9; 3.9; 8.1; 5.6; 7.2; 7.7; 59; 1; 29; 30; 29; 20210529191148
35; 10; 39; 82; 17; 7; 13; 10; 11; 38; 44; 15; 5; 2; 4; 9; 6; 9; 11; 14.6; 41.6; 93.9; 16.9; 7.3; 15.7; 5.0; 5.1; 15.1; 17.7; 8.8; 4.6; 1.9; 3.9; 8.1; 5.6; 7.2; 7.7; 59; 1; 29; 30; 29; 20210529191149
36; 10; 38; 81; 17; 7; 13; 10; 11; 37; 43; 15; 5; 2; 3; 9; 6; 9; 10; 14.6; 39.4; 90.5; 16.9; 7.3; 15.7; 5.0; 5.1; 14.7; 17.3; 8.8; 4.6; 1.9; 3.9; 8.1; 5.6; 7.2; 7.0; 59; 1; 29; 30; 29; 20210529191149
37; 10; 38; 81; 17; 7; 13; 10; 10; 37; 45; 15; 5; 2; 4; 9; 6; 9; 10; 14.6; 40.5; 92.8; 16.9; 7.3; 15.7; 5.0; 4.7; 14.7; 18.1; 8.8; 4.6; 1.9; 3.9; 8.1; 5.6; 7.2; 7.0; 59; 1; 29; 31; 29; 20210529191149
38; 10; 38; 81; 17; 7; 13; 10; 10; 37; 44; 14; 5; 2; 4; 9; 6; 9; 10; 14.6; 40.5; 92.8; 16.9; 7.3; 15.7; 5.0; 4.7; 14.7; 17.7; 8.2; 4.6; 1.9; 3.9; 8.1; 5.6; 7.2; 7.0; 59; 1; 29; 30; 29; 20210529191150
39; 10; 38; 81; 17; 7; 13; 10; 10; 37; 44; 15; 5; 2; 4; 9; 6; 9; 10; 14.6; 40.5; 92.8; 16.9; 7.3; 15.7; 5.0; 4.7; 14.7; 17.7; 8.8; 4.6; 1.9; 3.9; 8.1; 5.6; 7.2; 7.0; 59; 1; 29; 30; 29; 20210529191150
40; 10; 38; 79; 17; 7; 13; 9; 10; 35; 43; 14; 5; 2; 3; 9; 6; 9; 10; 14.6; 40.5; 89.3; 16.9; 7.3; 15.7; 4.5; 4.7; 14.7; 17.3; 8.8; 4.6; 1.9; 3.9; 8.1; 5.6; 7.2; 7.0; 59; 1; 29; 30; 29; 20210529191151
41; 10; 39; 80; 17; 7; 13; 10; 10; 36; 43; 15; 5; 2; 4; 9; 6; 9; 10; 14.6; 41.6; 91.6; 16.9; 7.3; 15.7; 5.0; 4.7; 14.3; 17.3; 8.8; 4.6; 1.9; 3.9; 8.1; 5.6; 7.2; 7.0; 59; 1; 29; 30; 29; 20210529191151
42; 10; 37; 79; 17; 7; 13; 10; 10; 36; 42; 15; 5; 2; 4; 9; 6; 9; 10; 14.6; 40.5; 90.5; 16.9; 7.3; 15.7; 4.5; 4.7; 13.9; 16.9; 8.8; 4.6; 1.9; 3.9; 8.1; 5.6; 7.2; 7.0; 59; 1; 29; 30; 29; 20210529191152
43; 10; 37; 81; 17; 7; 13; 10; 10; 37; 43; 14; 5; 2; 4; 9; 6; 9; 11; 14.6; 39.4; 92.8; 16.9; 7.3; 15.7; 5.0; 4.7; 14.7; 17.3; 8.2; 4.6; 1.9; 3.9; 8.1; 5.6; 7.2; 7.7; 59; 1; 29; 31; 29; 20210529191152
44; 10; 37; 81; 17; 7; 13; 10; 10; 37; 43; 14; 5; 2; 4; 9; 6; 9; 11; 14.6; 39.4; 92.8; 16.9; 7.3; 15.7; 5.0; 4.7; 14.7; 17.3; 8.2; 4.6; 1.9; 3.9; 8.1; 5.6; 7.2; 7.7; 59; 1; 29; 30; 29; 20210529191153
45; 10; 37; 81; 17; 7; 13; 10; 10; 37; 43; 14; 5; 2; 4; 9; 6; 9; 11; 14.6; 39.4; 92.8; 16.9; 7.3; 15.7; 5.0; 4.7; 14.7; 17.3; 8.2; 4.6; 1.9; 3.9; 8.1; 5.6; 7.2; 7.7; 59; 1; 29; 30; 29; 20210529191153
46; 10; 38; 82; 17; 7; 13; 10; 11; 38; 44; 15; 5; 2; 4; 9; 6; 9; 11; 14.6; 39.4; 93.9; 16.9; 7.3; 15.7; 5.0; 4.7; 14.7; 17.7; 8.2; 4.6; 1.9; 3.9; 8.1; 5.6; 7.2; 7.7; 59; 1; 29; 30; 29; 20210529191154
47; 10; 37; 78; 16; 7; 13; 10; 11; 38; 43; 14; 5; 2; 4; 9; 6; 9; 11; 14.6; 39.4; 91.6; 16.9; 7.3; 15.7; 5.0; 5.1; 15.1; 17.7; 8.2; 4.6; 1.9; 3.9; 8.1; 5.6; 7.2; 7.7; 59; 1; 29; 30; 29; 20210529191154
48; 10; 36; 77; 16; 6; 13; 10; 10; 36; 44; 14; 5; 2; 3; 9; 5; 9; 10; 14.6; 38.4; 82.5; 14.9; 6.2; 15.7; 5.0; 5.1; 14.3; 17.3; 8.2; 4.6; 1.9; 2.9; 8.1; 5.6; 7.2; 7.7; 59; 1; 29; 30; 30; 20210529191155
49; 10; 37; 79; 16; 7; 14; 11; 11; 36; 49; 15; 5; 2; 3; 9; 5; 9; 11; 14.6; 39.4; 90.5; 15.9; 7.3; 16.9; 5.5; 5.1; 14.3; 19.7; 8.8; 4.6; 1.9; 2.9; 8.1; 4.7; 7.2; 7.7; 59; 1; 29; 30; 29; 20210529191155
50; 10; 38; 79; 17; 7; 14; 11; 11; 36; 49; 15; 5; 2; 3; 9; 5; 9; 11; 14.6; 40.5; 90.5; 16.9; 7.3; 16.9; 5.5; 5.1; 14.3; 19.7; 8.8; 4.6; 1.9; 2.9; 8.1; 4.7; 7.2; 7.7; 59; 1; 29; 30; 29; 20210529191156

