Sample,; R (610nm); S (680nm); T (730nm); U (760nm); V (810nm); W (860nm); G (560nm); H (585nm); I (645nm); J (705nm); K (900nm); L (940nm); A (410nm); B (435nm); C (460nm); D (485nm); E (510nm); F (535nm); Cal. R (610nm); Cal. S (680nm); Cal. T (730nm); Cal. U (760nm); Cal. V (810nm); Cal. W (860nm); Cal. G (560nm); Cal. H (585nm); Cal. I (645nm); Cal. J (705nm); Cal. K (900nm); Cal. L (940nm); Cal. A (410nm); Cal. B (435nm); Cal. C (460nm); Cal. D (485nm); Cal. E (510nm); Cal. F (535nm); Int Time; Gain; Temp AS72651; Temp AS72652; Temp AS72653; Timestamp
40; 6; 23; 49; 10; 4; 8; 6; 6; 22; 28; 9; 3; 1; 2; 5; 3; 5; 6; 8.7; 24.5; 56.1; 10.0; 4.2; 9.7; 3.0; 2.8; 8.7; 11.3; 5.3; 2.7; 1.0; 1.9; 4.5; 2.8; 4.0; 4.2; 59; 1; 28; 29; 28; 20210428210052
41; 6; 23; 50; 11; 4; 8; 6; 6; 22; 28; 9; 3; 1; 2; 5; 3; 5; 6; 8.7; 24.5; 56.1; 11.0; 4.2; 9.7; 3.0; 2.8; 8.7; 11.3; 5.3; 2.7; 1.0; 1.9; 4.5; 2.8; 4.0; 4.2; 59; 1; 27; 29; 28; 20210428210052
42; 6; 23; 50; 11; 4; 8; 6; 6; 22; 28; 9; 3; 1; 2; 5; 3; 5; 6; 8.7; 24.5; 57.3; 11.0; 4.2; 9.7; 3.0; 2.8; 8.7; 11.3; 5.3; 2.7; 1.0; 1.9; 4.5; 2.8; 4.0; 4.2; 59; 1; 27; 29; 28; 20210428210052
43; 6; 23; 50; 11; 4; 8; 6; 6; 21; 28; 9; 3; 1; 2; 5; 3; 5; 6; 8.7; 24.5; 57.3; 11.0; 4.2; 9.7; 3.0; 2.8; 8.7; 11.3; 5.3; 2.7; 1.0; 1.9; 4.5; 2.8; 4.0; 4.2; 59; 1; 27; 29; 28; 20210428210053
44; 6; 23; 50; 11; 4; 8; 6; 6; 21; 28; 9; 3; 1; 2; 5; 3; 5; 6; 8.7; 24.5; 57.3; 11.0; 4.2; 9.7; 3.0; 2.8; 8.4; 11.3; 5.3; 2.7; 1.0; 1.9; 4.5; 2.8; 4.0; 4.2; 59; 1; 27; 29; 28; 20210428210053
45; 6; 23; 51; 11; 4; 8; 6; 6; 21; 28; 9; 3; 1; 2; 5; 3; 5; 6; 8.7; 24.5; 57.3; 11.0; 4.2; 9.7; 3.0; 2.8; 8.4; 11.3; 5.3; 2.7; 1.0; 1.9; 4.5; 2.8; 4.0; 4.2; 59; 1; 27; 29; 28; 20210428210054
46; 6; 23; 52; 11; 4; 8; 6; 6; 20; 28; 9; 3; 1; 2; 5; 3; 5; 6; 8.7; 24.5; 58.4; 11.0; 4.2; 9.7; 3.0; 2.8; 8.4; 11.3; 5.3; 2.7; 1.0; 1.9; 4.5; 2.8; 4.0; 4.2; 59; 1; 27; 29; 28; 20210428210054
47; 6; 23; 53; 11; 4; 8; 6; 6; 20; 28; 9; 3; 1; 2; 5; 3; 5; 6; 8.7; 24.5; 60.7; 11.0; 4.2; 9.7; 3.0; 2.8; 8.0; 11.3; 5.3; 2.7; 1.0; 1.9; 4.5; 2.8; 4.0; 4.2; 59; 1; 28; 29; 28; 20210428210054
48; 6; 23; 54; 11; 4; 8; 6; 6; 20; 28; 9; 3; 1; 2; 5; 3; 5; 6; 8.7; 24.5; 60.7; 11.0; 4.2; 9.7; 3.0; 2.8; 8.0; 11.3; 5.3; 2.7; 1.0; 1.9; 4.5; 2.8; 4.0; 4.2; 59; 1; 27; 29; 28; 20210428210055
49; 6; 23; 54; 11; 4; 8; 6; 6; 20; 28; 9; 3; 1; 2; 5; 3; 5; 6; 8.7; 24.5; 61.8; 11.0; 4.2; 9.7; 3.0; 2.8; 8.0; 11.3; 5.3; 2.7; 1.0; 1.9; 4.5; 2.8; 4.0; 4.2; 59; 1; 27; 28; 28; 20210428210055
50; 6; 23; 55; 11; 4; 8; 6; 6; 20; 28; 9; 3; 1; 2; 5; 3; 5; 6; 8.7; 24.5; 63.0; 11.0; 4.2; 9.7; 3.0; 2.8; 8.0; 11.3; 5.3; 2.7; 1.0; 1.9; 4.5; 2.8; 4.0; 4.2; 59; 1; 27; 29; 28; 20210428210056
51; 6; 23; 55; 11; 4; 8; 6; 6; 20; 28; 9; 3; 1; 2; 5; 3; 5; 6; 8.7; 24.5; 63.0; 11.0; 4.2; 9.7; 3.0; 2.8; 8.0; 11.3; 5.3; 2.7; 1.0; 1.9; 4.5; 2.8; 4.0; 4.2; 59; 1; 28; 29; 28; 20210428210056
52; 6; 23; 55; 11; 4; 8; 6; 6; 20; 28; 9; 3; 1; 2; 5; 3; 5; 6; 8.7; 24.5; 63.0; 11.0; 4.2; 9.7; 3.0; 2.8; 8.0; 11.3; 5.3; 2.7; 1.0; 1.9; 4.5; 2.8; 4.0; 4.2; 59; 1; 27; 30; 28; 20210428210056
53; 6; 23; 55; 11; 4; 8; 6; 6; 21; 28; 9; 3; 1; 2; 5; 3; 5; 6; 8.7; 24.5; 63.0; 11.0; 4.2; 9.7; 3.0; 2.8; 8.0; 11.3; 5.3; 2.7; 1.0; 1.9; 4.5; 2.8; 4.0; 4.2; 59; 1; 27; 29; 29; 20210428210057
54; 6; 23; 55; 11; 4; 8; 6; 6; 21; 28; 9; 3; 1; 2; 5; 3; 5; 6; 8.7; 24.5; 63.0; 11.0; 4.2; 9.7; 3.0; 2.8; 8.4; 11.3; 5.3; 2.7; 1.0; 1.9; 4.5; 2.8; 4.0; 4.2; 59; 1; 28; 29; 29; 20210428210057
55; 6; 23; 55; 11; 4; 8; 6; 6; 21; 28; 9; 3; 1; 2; 5; 3; 5; 6; 8.7; 24.5; 63.0; 11.0; 4.2; 9.7; 3.0; 2.8; 8.4; 11.3; 5.3; 2.7; 1.0; 1.9; 4.5; 2.8; 4.0; 4.2; 59; 1; 28; 29; 29; 20210428210058
56; 6; 23; 55; 11; 4; 8; 6; 6; 21; 28; 9; 3; 1; 2; 5; 3; 5; 6; 8.7; 24.5; 63.0; 11.0; 4.2; 9.7; 3.0; 2.8; 8.4; 11.3; 5.3; 2.7; 1.0; 1.9; 4.5; 2.8; 4.0; 4.2; 59; 1; 28; 29; 29; 20210428210058
57; 6; 23; 55; 11; 4; 8; 6; 6; 21; 28; 9; 3; 1; 2; 5; 3; 5; 6; 8.7; 24.5; 63.0; 11.0; 4.2; 9.7; 3.0; 2.8; 8.4; 11.3; 5.3; 2.7; 1.0; 1.9; 4.5; 2.8; 4.0; 4.2; 59; 1; 28; 29; 28; 20210428210059
58; 6; 23; 55; 11; 4; 8; 6; 6; 21; 28; 9; 3; 1; 2; 5; 3; 5; 6; 8.7; 24.5; 63.0; 11.0; 4.2; 9.7; 3.0; 2.8; 8.4; 11.3; 5.3; 2.7; 1.0; 1.9; 4.5; 2.8; 4.0; 4.2; 59; 1; 28; 29; 28; 20210428210059
59; 6; 23; 55; 11; 4; 8; 6; 6; 21; 28; 9; 3; 1; 2; 5; 3; 5; 6; 8.7; 24.5; 63.0; 11.0; 4.2; 9.7; 3.0; 2.8; 8.4; 11.3; 5.3; 2.7; 1.0; 1.9; 4.5; 2.8; 4.0; 4.2; 59; 1; 28; 29; 28; 20210428210059
