Sample,; R (610nm); S (680nm); T (730nm); U (760nm); V (810nm); W (860nm); G (560nm); H (585nm); I (645nm); J (705nm); K (900nm); L (940nm); A (410nm); B (435nm); C (460nm); D (485nm); E (510nm); F (535nm); Cal. R (610nm); Cal. S (680nm); Cal. T (730nm); Cal. U (760nm); Cal. V (810nm); Cal. W (860nm); Cal. G (560nm); Cal. H (585nm); Cal. I (645nm); Cal. J (705nm); Cal. K (900nm); Cal. L (940nm); Cal. A (410nm); Cal. B (435nm); Cal. C (460nm); Cal. D (485nm); Cal. E (510nm); Cal. F (535nm); Int Time; Gain; Temp AS72651; Temp AS72652; Temp AS72653; Timestamp
38; 28; 80; 146; 26; 12; 20; 34; 35; 98; 96; 20; 8; 4; 16; 43; 25; 42; 44; 40.8; 85.3; 167.2; 25.9; 12.5; 24.2; 17.0; 16.3; 39.0; 38.6; 11.7; 7.3; 3.8; 15.4; 38.8; 23.3; 33.4; 30.7; 59; 1; 23; 24; 23; 20210711215729
39; 28; 80; 146; 26; 12; 20; 34; 35; 98; 96; 20; 8; 4; 16; 42; 25; 42; 44; 40.8; 85.3; 167.2; 25.9; 12.5; 24.2; 17.0; 16.3; 39.0; 38.6; 11.7; 7.3; 3.8; 15.4; 37.8; 23.3; 33.4; 30.7; 59; 1; 23; 24; 23; 20210711215729
40; 28; 80; 146; 26; 12; 20; 34; 35; 98; 96; 20; 8; 4; 16; 43; 25; 42; 44; 40.8; 85.3; 167.2; 25.9; 12.5; 24.2; 17.0; 16.3; 39.0; 38.6; 11.7; 7.3; 3.8; 15.4; 38.8; 23.3; 33.4; 30.7; 59; 1; 23; 24; 23; 20210711215729
41; 28; 80; 146; 26; 12; 20; 34; 35; 98; 96; 20; 8; 4; 16; 42; 25; 42; 44; 40.8; 85.3; 167.2; 25.9; 12.5; 24.2; 17.0; 16.3; 39.0; 38.6; 11.7; 7.3; 3.8; 15.4; 37.8; 23.3; 33.4; 30.7; 59; 1; 23; 24; 23; 20210711215730
42; 28; 80; 146; 26; 12; 20; 34; 35; 98; 96; 20; 8; 4; 16; 42; 25; 42; 44; 40.8; 85.3; 167.2; 25.9; 12.5; 24.2; 17.0; 16.3; 39.0; 38.6; 11.7; 7.3; 3.8; 15.4; 37.8; 23.3; 33.4; 30.7; 59; 1; 23; 24; 23; 20210711215730
43; 28; 80; 146; 26; 12; 20; 34; 35; 98; 96; 20; 8; 4; 16; 43; 25; 42; 44; 40.8; 85.3; 167.2; 25.9; 12.5; 24.2; 17.0; 16.3; 39.0; 38.6; 11.7; 7.3; 3.8; 15.4; 38.8; 23.3; 33.4; 30.7; 59; 1; 23; 24; 24; 20210711215731
44; 28; 80; 146; 26; 12; 20; 34; 35; 98; 96; 20; 8; 4; 16; 43; 25; 42; 44; 40.8; 85.3; 167.2; 25.9; 12.5; 24.2; 17.0; 16.3; 39.0; 38.6; 11.7; 7.3; 3.8; 15.4; 38.8; 23.3; 33.4; 30.7; 59; 1; 23; 24; 24; 20210711215731
45; 28; 80; 146; 26; 12; 20; 34; 35; 98; 96; 20; 8; 4; 16; 43; 25; 42; 44; 40.8; 85.3; 167.2; 25.9; 12.5; 24.2; 17.0; 16.3; 39.0; 38.6; 11.7; 7.3; 3.8; 15.4; 38.8; 23.3; 33.4; 30.7; 59; 1; 23; 24; 24; 20210711215731
46; 28; 80; 146; 26; 12; 20; 34; 35; 98; 96; 20; 8; 4; 16; 43; 25; 42; 44; 40.8; 85.3; 167.2; 25.9; 12.5; 24.2; 17.0; 16.3; 39.0; 38.6; 11.7; 7.3; 3.8; 15.4; 38.8; 23.3; 33.4; 30.7; 59; 1; 23; 25; 24; 20210711215732
47; 28; 80; 146; 26; 12; 20; 34; 35; 98; 96; 20; 8; 4; 16; 43; 25; 42; 44; 40.8; 85.3; 167.2; 25.9; 12.5; 24.2; 17.0; 16.3; 39.0; 38.6; 11.7; 7.3; 3.8; 15.4; 38.8; 23.3; 33.4; 30.7; 59; 1; 23; 24; 24; 20210711215732
48; 28; 80; 146; 26; 12; 20; 34; 35; 98; 96; 20; 8; 4; 16; 43; 25; 42; 44; 40.8; 85.3; 167.2; 25.9; 12.5; 24.2; 17.0; 16.3; 39.0; 38.6; 11.7; 7.3; 3.8; 15.4; 38.8; 23.3; 33.4; 30.7; 59; 1; 23; 24; 24; 20210711215732
